physician.infectiousDisease.transplantImmunocompromisedStates,transplantImmunocompromisedStates,Transplant/Immunocompromised States,008de804-637f-4c01-8def-4e00082fca79,8,FALSE
physician.integrativeMedicine,integrativeMedicine,Integrative Medicine,4c6c3eac-fe39-4c95-a06a-2da57da1b9fb,17,FALSE
physician.internalMedicine,internalMedicine,Internal Medicine,32570ec1-710e-4c5f-9fc0-f942f398bd87,18,FALSE
physician.internalMedicine.addictionMedicine,addictionMedicine,Addiction Medicine,3dcf702f-1ea5-4ea6-a8f9-fd1b4bd59b01,1,FALSE
physician.internalMedicine.adolescentMedicine,adolescentMedicine,Adolescent Medicine,194a3fae-9dab-458d-8fb9-dc6c56fef34f,2,FALSE
physician.internalMedicine.adultClinicalLaboratory,adultClinicalLaboratory,Adult Clinical & Laboratory,c25d85ab-b924-4822-89a3-9ee7d69003d3,3,FALSE
physician.internalMedicine.allergyImmunology,allergyImmunology,Allergy & Immunology,4d7a666f-fcc8-4720-aadc-12b35dec9f66,4,FALSE
physician.internalMedicine.bariatricMedicine,bariatricMedicine,Bariatric Medicine,f71992c8-fe11-4be0-894a-88f391a88148,5,FALSE
physician.internalMedicine.behavioralMedicine,behavioralMedicine,Behavioral Medicine,a158f92b-fd3e-4107-97c1-6ac7d860aeff,6,FALSE
physician.internalMedicine.cardiology,cardiology,Cardiology,4b8e0e11-830a-4deb-bcdb-fc53d21994ac,7,FALSE
physician.internalMedicine.clinicalPharmacologyInternalMedicine,clinicalPharmacologyInternalMedicine,Clinical Pharmacology - Internal Medicine,e5665e24-7e41-4462-bf4c-95c0e1322dca,8,FALSE
physician.internalMedicine.criticalCareMedicine,criticalCareMedicine,Critical Care Medicine,2a9b0d5f-aac1-47eb-a0ae-749d67526b7b,10,FALSE
physician.internalMedicine.endocrinology,endocrinology,Endocrinology,806ac537-3fda-4646-8d76-98a98f07a0d9,11,FALSE
physician.internalMedicine.gastroenterology,gastroenterology,Gastroenterology,08824d69-eeae-4f47-a57c-d18f70ced16b,12,FALSE
physician.internalMedicine.generalInternalMedicine,generalInternalMedicine,General Internal Medicine,d6a3de6c-168e-49ba-b4ab-7cd40e6563c3,0,FALSE
physician.internalMedicine.geriatrics,geriatrics,Geriatrics,a0b4a7cb-760e-46c0-a480-f5c3d76dac87,13,FALSE
physician.internalMedicine.hIVAIDS,hIVAIDS,HIV/AIDS,58d60d05-4cf2-47a7-bf6a-7b14ed43b245,14,FALSE
physician.internalMedicine.hematologyOncology,hematologyOncology,Hematology-Oncology,dcb7744c-080a-4691-938d-fe7dd695f83b,15,FALSE
physician.internalMedicine.hospiceAndPalliativeMedicine,hospiceAndPalliativeMedicine,Hospice & Palliative Medicine,1c9b3a12-d914-42ef-80d0-5e98e1e0ee3d,16,FALSE
physician.internalMedicine.hospitalMedicineHospitalist,hospitalMedicineHospitalist,Hospital Medicine / Hospitalist,ba263d0a-1d65-49cd-85b6-11e465442900,17,FALSE
physician.internalMedicine.infectiousDisease,infectiousDisease,Infectious Disease,4db8d35c-732d-4fe1-bf26-c7a99a8c5a66,18,FALSE
physician.internalMedicine.integrativeMedicine,integrativeMedicine,Integrative Medicine,d890088e-bd78-4012-ab77-a2804865df47,9,FALSE
physician.internalMedicine.medicalInformationSciences,medicalInformationSciences,Medical Information Sciences,cf842cdc-5603-4d45-81fb-a22e39f646ec,19,FALSE
physician.internalMedicine.medicalOncology,medicalOncology,Medical Oncology,d3693578-f966-47f6-b374-966c6778ba1c,21,FALSE
physician.internalMedicine.nephrology,nephrology,Nephrology,a4687b56-9b18-4616-a4a8-d37370af03c4,20,FALSE
physician.internalMedicine.occupationalMedicine,occupationalMedicine,Occupational Medicine,9bf7fcfe-0992-4177-a48f-3cba490fcb70,22,FALSE
physician.internalMedicine.painMedicine,painMedicine,Pain Medicine,68f33e9c-781f-4681-812b-e9ed6cfa0266,23,FALSE
physician.internalMedicine.preventiveMedicine,preventiveMedicine,Preventive Medicine,6bd79f35-9246-4040-ba4b-f0615ae486c5,24,FALSE
physician.internalMedicine.pulmonology,pulmonology,Pulmonology,c34df91f-4c53-4461-b36b-470f31930c11,25,FALSE
physician.internalMedicine.rheumatology,rheumatology,Rheumatology,8e64e783-b989-45f6-aa10-0bd4ffdb16ff,26,FALSE
physician.internalMedicine.sTIMedicine,sTIMedicine,STI Medicine,e6b55f37-a5b3-4b7e-a3a2-d80a5405a956,27,FALSE
physician.internalMedicine.sleepMedicine,sleepMedicine,Sleep Medicine,e63788ee-736a-4d4e-81b9-3e61f1e50db4,28,FALSE
physician.internalMedicine.sportsMedicine,sportsMedicine,Sports Medicine,5eeb1c3b-674f-494c-915f-48a50b964d99,29,FALSE
physician.internalMedicine.travelPreparationVaccinations,travelPreparationVaccinations,Travel Preparation & Vaccinations,9f8034bf-2be1-4a29-8cb4-f495d3e1ee7f,30,FALSE
physician.internalMedicine.vascularMedicine,vascularMedicine,Vascular Medicine,f2daf2f1-b528-49e8-b7e1-88deca419ee6,31,FALSE
physician.internalMedicine.womensHealth,womensHealth,Women's Health,2726f0b7-e518-43b2-ada1-266f4b4882ec,32,FALSE
physician.interventionalRadiology,interventionalRadiology,Interventional Radiology,cb557de2-8d34-4687-a167-ed190212ef88,19,FALSE
physician.interventionalRadiology.diagnosticRadiology,diagnosticRadiology,Diagnostic Radiology,11922091-c879-4306-9b70-8c1a1af0eda8,1,FALSE
physician.interventionalRadiology.generalInterventionalRadiology,generalInterventionalRadiology,General Interventional Radiology,c059c3b9-ba3b-47a2-8c8c-8839d544053c,0,FALSE
physician.medicalGenetics,medicalGenetics,Medical Genetics,a7089af3-85f2-46e3-9d57-a38154694245,20,FALSE
physician.medicalGenetics.biochemicalOrMolecularGenetics,biochemicalOrMolecularGenetics,Biochemical or Molecular Genetics,d4669e23-1f45-4bbd-b3c3-b6158b67b064,1,FALSE
physician.medicalGenetics.clinicalCytogenetics,clinicalCytogenetics,Clinical Cytogenetics,d0b73f04-7215-4ad8-9be2-5c6f1195999b,2,FALSE
physician.medicalGenetics.clinicalGenetics,clinicalGenetics,Clinical Genetics,4d209132-f5f4-4325-a71c-b5fc34369e6f,3,FALSE
physician.medicalGenetics.generalMedicalGenetics,generalMedicalGenetics,General Medical Genetics,21e21886-89d0-4ddb-a933-e01e6195b332,0,FALSE
physician.medicalGenetics.molecularGeneticPathology,molecularGeneticPathology,Molecular Genetic Pathology,b47bf42c-ff1b-4dd5-8f1f-4711a3cd1bcb,4,FALSE
physician.medicalGenetics.pediatricMedicalGenetics,pediatricMedicalGenetics,Pediatric Medical Genetics,73df9f96-e82c-46c2-81a3-ff02abc60750,5,FALSE
physician.medicinePediatrics,medicinePediatrics,Medicine/Pediatrics,38929b09-6628-4182-9436-6009571b1d54,21,FALSE
physician.medicinePediatrics.clinicalPharmacologyPediatrics,clinicalPharmacologyPediatrics,Clinical Pharmacology - Pediatrics,6483c72f-2015-4705-991a-c863c36fd6dc,1,FALSE
physician.medicinePediatrics.generalMedicinePediatrics,generalMedicinePediatrics,General Medicine/Pediatrics,1584c472-d484-44c5-be96-ce37baa8291f,0,FALSE
physician.neonatPerinatology,neonatPerinatology,Neonat/Perinatology,15b9efc4-2c07-4b40-81a8-3a4c85048d3c,22,FALSE
physician.neonatPerinatology.birthDefectGenetics,birthDefectGenetics,Birth Defect Genetics,13d0fe92-1d14-4425-80a4-bcc68a49c4b7,1,FALSE
physician.neonatPerinatology.clinicalPharmacologyNeonat,clinicalPharmacologyNeonat,Clinical Pharmacology - Neonat,c08eee63-6905-4b53-b8a9-e318016d3caa,2,FALSE
physician.neonatPerinatology.generalNeonatology,generalNeonatology,General Neonatology,2a395604-6c0e-46bc-b94b-e7fd95579351,0,FALSE
physician.neonatPerinatology.highRiskInfantFollowup,highRiskInfantFollowup,High Risk Infant Follow-up,379ba145-5991-4c0f-a759-e7f6e435499d,3,FALSE
physician.neonatPerinatology.neonatalEthics,neonatalEthics,Neonatal Ethics,908b6ef5-bb25-4102-9e39-2c54ec9528e8,4,FALSE
physician.neonatPerinatology.neonatalInfections,neonatalInfections,Neonatal Infections,475bcadc-bb5c-4c22-b0e7-08dcbcf8b2a4,5,FALSE
physician.neonatPerinatology.neonatalNeurodevelopment,neonatalNeurodevelopment,Neonatal Neurodevelopment,548a86a7-e9a5-4597-aa40-d8ad975e7df9,6,FALSE
physician.neonatPerinatology.neonatalRespiratoryFailureLungDevelopment,neonatalRespiratoryFailureLungDevelopment,Neonatal Respiratory Failure & Lung Development,167504f7-03ce-44ba-a5da-ca3c899c63c1,7,FALSE
physician.nephrology,nephrology,Nephrology,031df20d-01c7-4c6a-b48a-7b86f25a8a13,23,FALSE
physician.nephrology.acuteRenalFailure,acuteRenalFailure,Acute Renal Failure,39b382aa-e03f-4707-bdad-e8b3f5903ee5,1,FALSE
physician.nephrology.chronicRenalFailureDialysis,chronicRenalFailureDialysis,Chronic Renal Failure & Dialysis,af19f375-2300-486c-a326-9eda45f223a0,2,FALSE
physician.nephrology.clinicalPharmacologyNephrology,clinicalPharmacologyNephrology,Clinical Pharmacology - Nephrology,3ba8b85f-f263-4780-8d1b-ffbf951fa232,3,FALSE
physician.nephrology.criticalCare,criticalCare,Critical Care,4d54d3d1-3867-4ead-841d-8aa27e03573f,4,FALSE
physician.nephrology.generalNephrology,generalNephrology,General Nephrology,952be305-6134-4506-babc-27b36f9a36f3,0,FALSE
physician.nephrology.glomerularDisease,glomerularDisease,Glomerular Disease,68cc8fb0-0ca1-4420-a0d8-ed07de2b36e7,5,FALSE
physician.nephrology.hereditaryKidneyDiseaseGenetics,hereditaryKidneyDiseaseGenetics,Hereditary Kidney Disease Genetics,27f3946b-390d-4a07-831d-0915693a3841,6,FALSE
physician.nephrology.hypertension,hypertension,Hypertension,2413c1f7-ec97-44a4-ac95-7552737c76e2,7,FALSE
physician.nephrology.interventionalNephrology,interventionalNephrology,Interventional Nephrology,af8b5e6e-2c56-411b-818c-e59987b4250e,8,FALSE
physician.nephrology.kidneyPancreasTransplantation,kidneyPancreasTransplantation,Kidney & Pancreas Transplantation,4c6bc0b8-49fe-4cea-9f36-b2aa681c0bbd,9,FALSE
physician.nephrology.renalImaging,renalImaging,Renal Imaging,99621d3a-7cba-4a88-a2c6-b655ef2081e9,10,FALSE
physician.nephrology.renalMetabolism,renalMetabolism,Renal Metabolism,cd139722-b244-47e0-a12c-3495fac95288,11,FALSE
physician.nephrology.renovascularMedicine,renovascularMedicine,Renovascular Medicine,f8d3745a-9e13-4f59-9a7c-17887a735dad,12,FALSE
physician.neurology,neurology,Neurology,128d3a24-efc1-4222-a162-30a917caff5a,24,FALSE
physician.neurology.addictionMedicine,addictionMedicine,Addiction Medicine,d9d3540a-8a82-4ec5-995d-b3281e9d131f,1,FALSE
physician.neurology.balanceDisorders,balanceDisorders,Balance Disorders,c045872d-ce68-415f-8836-03d78c6aeb17,2,FALSE
physician.neurology.behavioralNeurologyAndNeuropsychiatry,behavioralNeurologyAndNeuropsychiatry,Behavioral Neurology and Neuropsychiatry,801d63d5-63a9-4bbe-9b3d-469ce556b7bc,3,FALSE
physician.neurology.childNeurology,childNeurology,Child Neurology,466c7b7d-fb87-4273-994e-58febe771606,4,FALSE
physician.neurology.clinicalPharmacologyNeurology,clinicalPharmacologyNeurology,Clinical Pharmacology - Neurology,b8349afe-c358-4e06-b8d4-6021ef539a14,5,FALSE
physician.neurology.clinicalResearch,clinicalResearch,Clinical Research,0cfded2a-ccb7-4154-b5e6-7824ca832874,6,FALSE
physician.neurology.cognitiveDisorders,cognitiveDisorders,Cognitive Disorders,c7f08a2c-d988-40da-9634-ecdf1b28549a,7,FALSE
physician.neurology.dementiaGeriatrics,dementiaGeriatrics,Dementia & Geriatrics,d4659548-62b5-4574-a91f-8ce1c4c37ae5,8,FALSE
physician.neurology.epilepsy,epilepsy,Epilepsy,495c6481-ba81-4b1a-998f-ef17b614ffec,9,FALSE
physician.neurology.generalNeurology,generalNeurology,General Neurology,111cb39c-9dcc-40ed-ac5d-77f0d6bf39dd,0,FALSE
physician.neurology.headache,headache,Headache,0bc8d259-80d2-4d98-8666-3496c3072866,10,FALSE
physician.neurology.interventionalNeurology,interventionalNeurology,Interventional Neurology,f7694da3-b08e-438a-beeb-edf60c67ee6c,11,FALSE
physician.neurology.movementDisorder,movementDisorder,Movement Disorder,9b6d892c-f9f6-423b-b0c6-0563a4644577,12,FALSE
physician.neurology.multipleSclerosis,multipleSclerosis,Multiple Sclerosis,ef210938-09e8-4a01-83ef-4740cdbdc7f3,13,FALSE
physician.neurology.neuroOncology,neuroOncology,Neuro Oncology,fb947952-c6e6-40e4-b6a0-49593ef0a39e,23,FALSE
physician.neurology.neuroOphthalmology,neuroOphthalmology,Neuro-Ophthalmology,f202d631-7b80-4913-9955-accd557b4784,14,FALSE
physician.neurology.neurocriticalCare,neurocriticalCare,Neurocritical Care,849a2530-00bf-45c4-a846-b0a4d2074a02,15,FALSE
physician.neurology.neurodegenerativeDiseases,neurodegenerativeDiseases,Neurodegenerative Diseases,15663c7b-0bc9-4f58-8585-0b720df2800b,16,FALSE
physician.neurology.neurodevelopmentalDisabilities,neurodevelopmentalDisabilities,Neurodevelopmental Disabilities,f8dba3f4-91a3-434c-974d-c86427689b8d,17,FALSE
physician.neurology.neuroendocrinology,neuroendocrinology,Neuroendocrinology,48fac51d-2206-48d6-802f-66deeb3fafc5,18,FALSE
physician.neurology.neuroimaging,neuroimaging,Neuroimaging,819c5aa8-97e9-456f-87c0-b906507db21c,19,FALSE
physician.neurology.neuroimmunology,neuroimmunology,Neuroimmunology,7ef274d7-6625-4f0c-acf1-9fb83cca860a,20,FALSE
physician.neurology.neuroinfectiousDiseases,neuroinfectiousDiseases,Neuroinfectious Diseases,9f53192e-dc04-440d-aa1d-ce7ed3babaed,21,FALSE
physician.neurology.neuromuscularMedicine,neuromuscularMedicine,Neuromuscular Medicine,90fcd537-0932-42eb-93ea-74f64ae4f8f9,22,FALSE
physician.neurology.neurophysiology,neurophysiology,Neurophysiology,434190dc-65d1-49a6-b4e3-cf5530a0a0cc,24,FALSE
physician.neurology.neurorehabilitation,neurorehabilitation,Neurorehabilitation,1ba6cf65-3d1d-4a1f-bff0-0d4ee016ffa5,25,FALSE
physician.neurology.otoneurology,otoneurology,Otoneurology,f1fb3afb-bc4c-4171-821e-167c3ccf9885,26,FALSE
physician.neurology.painMedicine,painMedicine,Pain Medicine,4b657dbe-868d-4aa9-a627-6a9713495ad4,27,FALSE
physician.neurology.preventiveMedicine,preventiveMedicine,Preventive Medicine,0439f978-c70f-4f76-9f44-fc8024fa81c6,28,FALSE
physician.neurology.sleepMedicine,sleepMedicine,Sleep Medicine,9423cdcf-d451-4ab2-aae5-9c4f7fd0ed65,29,FALSE
physician.neurology.stroke,stroke,Stroke,9edaca4a-e1c0-44bb-950c-bce090e9c63f,30,FALSE
physician.neurology.strokeSpinalDisorder,strokeSpinalDisorder,Stroke Spinal Disorder,d44e99b0-676a-43df-93e1-c2e639dd35fd,31,FALSE
physician.neurology.vascularNeurology,vascularNeurology,Vascular Neurology,c0c74d4a-1bdb-43fe-bd69-efa3fc4661e4,32,FALSE
physician.neurosurgery,neurosurgery,Neurosurgery,e0f03fc8-cdb6-4641-9b4e-c809a41559ee,25,FALSE
physician.neurosurgery.brainSpinalTumor,brainSpinalTumor,Brain & Spinal Tumor,4cafad86-9351-410d-b327-60196f977fa2,1,FALSE
physician.neurosurgery.cerebrovascular,cerebrovascular,Cerebrovascular,8183d0de-580d-431e-9164-0737fe2b2f73,2,FALSE
physician.neurosurgery.clinicalPharmacologyNeurosurgery,clinicalPharmacologyNeurosurgery,Clinical Pharmacology - Neurosurgery,ca534b22-f2a1-4d4e-96e1-ace0f143f123,3,FALSE
physician.neurosurgery.epilepsySurgery,epilepsySurgery,Epilepsy Surgery,2de13335-3ac4-426b-8774-a30f33872772,4,FALSE
physician.neurosurgery.generalNeurosurgery,generalNeurosurgery,General Neurosurgery,99fa750a-4d8c-4759-8b4f-82046b3dca9e,0,FALSE
physician.neurosurgery.interventionalNeuroradiology,interventionalNeuroradiology,Interventional Neuroradiology,9b30cec1-3f1d-455f-8d96-28c62bb5f224,5,FALSE
physician.neurosurgery.neurocriticalCare,neurocriticalCare,Neurocritical Care,5d30211d-2def-439a-bc6a-0b1ff29e07fc,6,FALSE
physician.neurosurgery.neurosurgicalSpineSurgery,neurosurgicalSpineSurgery,Neurosurgical Spine Surgery,797655b4-bfc3-46ae-ac7b-0b86509b781b,7,FALSE
physician.neurosurgery.neurotrauma,neurotrauma,Neurotrauma,52e23ec5-bb26-4182-8eef-e4e3c4319c80,8,FALSE
physician.neurosurgery.pain,pain,Pain,0a71a5f1-e056-41cf-8125-40887a7f4407,9,FALSE
physician.neurosurgery.pediatricNeurosurgery,pediatricNeurosurgery,Pediatric Neurosurgery,85e8eb6a-bdf7-4742-a617-dd396d876d9f,10,FALSE
physician.neurosurgery.peripheralNerve,peripheralNerve,Peripheral Nerve,1fb660e1-fa0e-4352-ad24-7679594e9c52,11,FALSE
physician.neurosurgery.pituitarySurgery,pituitarySurgery,Pituitary Surgery,a46c6434-a90d-444d-ab3f-3e47c023ac79,12,FALSE
physician.neurosurgery.skullBase,skullBase,Skull Base,ab88b463-663f-4229-98b1-d1f82f6a6fa4,13,FALSE
physician.neurosurgery.stereotacticFunctionalNeurosurgery,stereotacticFunctionalNeurosurgery,Stereotactic & Functional Neurosurgery,bd0a8122-a78a-4db0-9814-1e91a15cb597,14,FALSE
physician.neurosurgery.traumaNeurosurgery,traumaNeurosurgery,Trauma Neurosurgery,6ba67132-cb97-4cb2-9843-c1cea3540e00,15,FALSE
physician.neurosurgery.tumorNeurosurgery,tumorNeurosurgery,Tumor Neurosurgery,073c04bd-db42-43c7-8bca-4ac99f9f67ae,16,FALSE
physician.neurosurgery.vascularNeurosurgery,vascularNeurosurgery,Vascular Neurosurgery,e581fc59-68d9-401c-8f1f-90a57a25cff5,17,FALSE
physician.nuclearMedicine,nuclearMedicine,Nuclear Medicine,fca7ee54-394e-475d-8982-5582d3e19c84,26,FALSE
physician.nuclearMedicine.generalNuclearMedicine,generalNuclearMedicine,General nuclear medicine,e04c6cec-5443-4a69-ad25-2106f2889e0a,0,FALSE
physician.obstetricsGynecology,obstetricsGynecology,Obstetrics & Gynecology,ba0ebf51-7a67-4fb4-86f7-5f912136a6a8,27,FALSE
physician.obstetricsGynecology.birthDefectFetalTreatment,birthDefectFetalTreatment,Birth Defect & Fetal Treatment,1249a875-a99e-49c8-9a04-def3310e96c8,3,FALSE
physician.obstetricsGynecology.clinicalPharmacologyOBGYN,clinicalPharmacologyOBGYN,Clinical Pharmacology - OBGYN,c9f22915-94b0-4003-9c19-0706c1176152,4,FALSE
physician.obstetricsGynecology.generalGynecology,generalGynecology,General Gynecology,9a7b93a8-f53f-4b2c-9c52-55721f9a3f16,0,FALSE
physician.obstetricsGynecology.generalObstetrics,generalObstetrics,General Obstetrics,4675a7d3-1603-41ed-a77a-34193460e8be,1,FALSE
physician.obstetricsGynecology.generalObstetricsGynecology,generalObstetricsGynecology,General Obstetrics & Gynecology,74361d7e-a5d9-4fb8-9562-4d6e6c5ff36c,2,FALSE
physician.obstetricsGynecology.gynecologicOncology,gynecologicOncology,Gynecologic Oncology,9612266e-3e63-4d9a-bc61-0986399daf0c,5,FALSE
physician.obstetricsGynecology.hospiceAndPalliativeMedicine,hospiceAndPalliativeMedicine,Hospice & Palliative Medicine,20be32b1-c372-4aa7-aacc-c8587ece863b,6,FALSE
physician.obstetricsGynecology.maternalFetalMedicineHighRisk,maternalFetalMedicineHighRisk,Maternal & Fetal Medicine/High Risk,d280b24a-ec5e-4e10-9886-745103378d50,7,FALSE
physician.obstetricsGynecology.minimallyInvasiveEndoscopicSurgery,minimallyInvasiveEndoscopicSurgery,Minimally Invasive/Endoscopic Surgery,a984d2f7-781f-4917-9981-49c6441ba5a1,8,FALSE
physician.obstetricsGynecology.pediatricGynecology,pediatricGynecology,Pediatric Gynecology,1289d0db-c723-44dc-a0ab-c23d30a12ba1,9,FALSE
physician.obstetricsGynecology.pelvicReconstructiveSurgery,pelvicReconstructiveSurgery,Pelvic Reconstructive Surgery,3cb78531-ef50-4378-93fa-299d5431c8ea,13,FALSE
physician.obstetricsGynecology.reproductiveEndocrinologyFertility,reproductiveEndocrinologyFertility,Reproductive Endocrinology & Fertility,a21345db-8aad-489d-8613-e50d6d716a27,10,FALSE
physician.obstetricsGynecology.reproductiveGenetics,reproductiveGenetics,Reproductive Genetics,bfb27021-9be7-4cf7-8c00-633cb7de84b3,11,FALSE
physician.obstetricsGynecology.sTDGynecology,sTDGynecology,STD Gynecology,d722731f-7089-4632-bd3d-439828bdec5c,12,FALSE
physician.obstetricsGynecology.urogynecology,urogynecology,Urogynecology,ceeab4c5-a801-48c5-9f3d-61781257a213,14,FALSE
physician.occupationalMedicine,occupationalMedicine,Occupational Medicine,b4cf682d-8a91-4551-9a6b-8f591c1326c1,28,FALSE
physician.occupationalMedicine.generalOccupationalMedicine,generalOccupationalMedicine,General Occupational Medicine,4205e05a-d625-49cb-b4f3-22ce7dda5df5,0,FALSE
physician.oncologist,oncologist,Oncologist,76038adf-bb54-42d4-8024-e8fd36a28a94,29,FALSE
physician.oncologist.bladderCancer,bladderCancer,Bladder Cancer,594414e8-36f7-4769-a8ce-3e67bc4b8f33,3,FALSE
physician.oncologist.bloodCancer,bloodCancer,Blood Cancer,1c39904b-038d-4b18-9deb-b76716c33865,4,FALSE
physician.oncologist.boneCancer,boneCancer,Bone Cancer,d0ceeec2-2382-4f29-864d-a65a3588bc11,5,FALSE
physician.oncologist.brainCancer,brainCancer,Brain Cancer,2b34ceba-d1d5-4b09-b891-8c516d04a8dc,1,FALSE
physician.oncologist.breastCancer,breastCancer,Breast Cancer,3b14b339-c113-4123-b85e-eb191f61a1f5,2,FALSE
physician.oncologist.cancerGeneticsCancerRiskAssessment,cancerGeneticsCancerRiskAssessment,Cancer Genetics/Cancer Risk Assessment,785a33ee-481d-43f4-98da-4352fb8fdea1,6,FALSE
physician.oncologist.cervixCancer,cervixCancer,Cervix Cancer,48275fd9-9da1-43e0-b263-919240c125bb,9,FALSE
physician.oncologist.clinicalPharmacologyOncology,clinicalPharmacologyOncology,Clinical Pharmacology - Oncology,ac9be1b5-f333-471d-a7e8-858153e7a3a6,7,FALSE
physician.oncologist.colonAndRectalCancer,colonAndRectalCancer,Colon & Rectal Cancer,406c457f-34e6-42e6-8ba1-436b4198bdd0,8,FALSE
physician.oncologist.cutaneousLymphoma,cutaneousLymphoma,Cutaneous Lymphoma,8d7f0fa9-6071-44c9-a1b8-f85b5ad98560,10,FALSE
physician.oncologist.endocrineCancer,endocrineCancer,Endocrine Cancer,1b9b5b22-b67a-420b-a193-9926102e366f,11,FALSE
physician.oncologist.endometrialCancer,endometrialCancer,Endometrial Cancer,94637954-150c-4639-824b-9842daebfb7b,12,FALSE
physician.oncologist.esophagealCancer,esophagealCancer,Esophageal Cancer,09747b34-c455-440d-a12e-143870f92a8d,13,FALSE
physician.oncologist.gastrointestinalCancer,gastrointestinalCancer,Gastrointestinal Cancer,20f33dd1-5643-430c-8335-745735261611,14,FALSE
physician.oncologist.generalOncology,generalOncology,General Oncology,f8c4206c-64f3-49fa-a1a6-801b6dfbdd59,0,FALSE
physician.oncologist.genitourinaryOncology,genitourinaryOncology,Genitourinary Oncology,e9d45c94-164d-47a7-95ad-a30e0dfb94b8,15,FALSE
physician.oncologist.gynecologicCancer,gynecologicCancer,Gynecologic Cancer,057c1416-c06c-413f-a506-9b0f6a2d84cf,16,FALSE
physician.oncologist.headNeckCancer,headNeckCancer,Head & Neck Cancer,7d6146f7-c54a-4ca0-8252-87741040a0fd,17,FALSE
physician.oncologist.hematologicOncology,hematologicOncology,Hematologic Oncology,e3e9d39e-d1bf-4234-8219-0f920404cf61,18,FALSE
physician.oncologist.hospicePalliative,hospicePalliative,Hospice & Palliative,56aaebe4-6d5b-4c5c-9a9e-5f718a3fea00,19,FALSE
physician.oncologist.liverCancer,liverCancer,Liver Cancer,1f5283ef-7444-4b63-8a70-5d9b669bb805,20,FALSE
physician.oncologist.lungCancer,lungCancer,Lung Cancer,fd9230f3-5ee8-4b1f-bc46-482fa02187e0,21,FALSE
physician.oncologist.lymphoma,lymphoma,Lymphoma,b09600df-dc71-4021-ad0f-0bd5fdb37d5e,22,FALSE
physician.oncologist.melanoma,melanoma,Melanoma,25b37fad-577c-4d43-86ed-261d983bedd7,23,FALSE
physician.oncologist.mensHealth,mensHealth,Men's Health,78ba5863-3726-414b-9bb0-973d9b403387,24,FALSE
physician.oncologist.neuroOncology,neuroOncology,Neuro Oncology,291c7723-869a-4177-8968-5206f82687ac,25,FALSE
physician.oncologist.ovarianCancer,ovarianCancer,Ovarian Cancer,ddf7afcf-7b0b-4dcb-91a0-9084e6dd0731,26,FALSE
physician.oncologist.pancreaticCancer,pancreaticCancer,Pancreatic Cancer,fde4b714-0932-4f12-a657-564c36116e99,27,FALSE
physician.oncologist.prostateCancer,prostateCancer,Prostate Cancer,0065ace8-b560-49ce-89de-fb2a4c78f4f0,28,FALSE
physician.oncologist.sarcoma,sarcoma,Sarcoma,659918f0-16b4-4fd7-9683-0fa4bdf431ee,29,FALSE
physician.oncologist.skinCancer,skinCancer,Skin Cancer,b0972e85-d83d-4bfb-8941-f936eb09b166,30,FALSE
physician.oncologist.stomachCancer,stomachCancer,Stomach Cancer,9fe041c2-e25b-487c-8cb9-14465f81857f,31,FALSE
physician.oncologist.testisCancer,testisCancer,Testis Cancer,5ee22602-7285-48a2-8bf0-5178e07c8db6,34,FALSE
physician.oncologist.thoracicCancer,thoracicCancer,Thoracic Cancer,7a4fe1fa-4af5-409b-bf8b-b4dcb1419d66,32,FALSE
physician.oncologist.thyroidCancer,thyroidCancer,Thyroid Cancer,65d494c6-6161-4c17-9e0a-532a4f9dfc0a,33,FALSE
physician.ophthalmology,ophthalmology,Ophthalmology,8eb7dd00-4c83-47f6-97da-57897b83a077,30,FALSE
physician.ophthalmology.anteriorSegmentRelated,anteriorSegmentRelated,Anterior Segment Related,f6ee828e-670a-45de-b60e-abdadda83e38,1,FALSE
physician.ophthalmology.cataracts,cataracts,Cataracts,3e42b3f3-cd15-4f29-8cab-99c45355c6ac,2,FALSE
physician.ophthalmology.clinicalPharmacologyOpthalmology,clinicalPharmacologyOpthalmology,Clinical Pharmacology - Opthalmology,98244ada-b4bb-42b9-aae8-086eb5834f00,3,FALSE
physician.ophthalmology.corneaExternalDisease,corneaExternalDisease,Cornea & External Disease,e8e9f2c8-e8a5-41fc-99e3-e3b89438e75c,5,FALSE
physician.ophthalmology.generalOphthalmology,generalOphthalmology,General Ophthalmology,3a69b6d9-1640-4711-99bb-f483c09a5fcd,0,FALSE
physician.ophthalmology.glaucoma,glaucoma,Glaucoma,ca8306c3-3d0b-44d9-97cd-4a15500fee65,6,FALSE
physician.ophthalmology.laserCorrection,laserCorrection,Laser Correction,0e54747e-9ee4-4f97-a0f0-892c5500ef7d,4,FALSE
physician.ophthalmology.neuroOphthalmology,neuroOphthalmology,Neuro-Ophthalmology,2440c45a-4add-4f86-9498-a80c845fed1e,8,FALSE
physician.ophthalmology.ocularOncology,ocularOncology,Ocular Oncology,8397728a-56c5-455b-bdfe-b136485e9e05,9,FALSE
physician.ophthalmology.oculoplasticOrbitalReconstructiveSurgery,oculoplasticOrbitalReconstructiveSurgery,Oculoplastic & Orbital Reconstructive Surgery,bf835164-b85b-4ead-ac8b-7efa7bf33cc3,10,FALSE
physician.ophthalmology.pediatricStrabismus,pediatricStrabismus,Pediatric & Strabismus,2cc9fae4-4145-4392-95de-33ee55d2f7d5,11,FALSE
